Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030.dat,Load_CIPV_2030.dat,Load_CISC_2030.dat,Load_CISD_2030.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
7223,6653,1344.6513,3488.42188,2062.31904,6790,5786.91054,1431,174.5577,4443.155528,6631.409626,11019.02571,2121.606765,179.72385,933.18982,571.09013,536.86642,221.9653533,476.5565053,980.4564614,3327.97454,2919.058275,1259.92849,2236.07879,621.132996,3542.895245,992.1257086,2402.12607,1448.65789,4983.79224,2659.3466,1062.21932,1392.680475,3788.70488,1525.41115,0,0,0,320.75537,533.4182,66.38240978,2036.92113,1113.70617,80.14726
7224,6506,1358.29123,3576.01189,2071.38186,6408,5766.56335,1273,175.01314,4427.528449,6608.086209,10980.27055,2114.144834,179.54814,956.65833,567.59149,546.65289,223.7365909,480.3593277,988.2803013,3226.66232,3008.983147,1263.1851,2165.96275,628.5361045,3585.122011,1003.950574,2392.02211,1485.13818,5113.16911,2654.8646,1073.9805,1435.583563,3897.96951,1570.1142,0,0,0,320.53563,536.67081,66.14893534,2059.8061,1110.69201,81.40975
7225,6487,1426.48046,3913.39636,2133.04729,6218,5904.60188,1223,193.06512,5301.199695,7912.040545,13146.97524,2531.322854,184.93232,1034.46437,582.19547,612.73502,239.8778489,515.0143824,1059.578819,3796.79012,3175.664751,1325.75126,2294.0193,675.4979272,3852.988667,1078.961936,2392.68107,1568.48325,5637.3973,2923.1317,1119.26054,1515.107229,4171.12034,1863.39572,0,0,0,383.032,571.66164,79.2019114,2226.59837,1281.37321,87.21722
7226,6453,1488.88495,4036.45288,2179.46018,6134,6208.21813,1194,199.1204,5286.956854,7890.783104,13111.653,2524.521898,195.32418,1012.78566,589.61032,575.69895,237.4381392,509.7763599,1048.802231,3569.81255,3227.125187,1347.10476,2518.74058,675.9532718,3855.585918,1079.68925,2551.81311,1614.91907,5601.37373,3038.68412,1170.77507,1539.658963,4323.16128,1817.74055,0,0,0,394.53581,592.96523,78.989118,2218.49427,1247.12435,86.97524
7227,6429,1508.96509,3989.52966,2112.00826,6121,6303.99092,1181,191.90582,5293.160674,7900.042306,13127.03847,2527.484222,202.25208,1001.36312,594.94856,552.88823,238.4500723,511.9489662,1053.272101,3468.56338,3167.101163,1366.55169,2503.91956,679.1456892,3873.795224,1084.788447,2634.15091,1649.94294,5612.05431,3033.52451,1158.34487,1511.021547,4221.78272,1696.9611,0,0,0,375.90117,592.81371,79.08180541,2223.78335,1192.47192,85.24984
7228,6495,1518.94273,3922.8313,2114.69988,6213,6392.29972,1195,185.31229,5340.442381,7970.610254,13244.29711,2550.061237,205.70348,982.20823,600.2078,530.16108,238.1321567,511.2664059,1051.867817,3456.74707,3132.882663,1371.89007,2496.59758,681.2835589,3885.989469,1088.203232,2660.79146,1629.14409,5581.79451,3011.81659,1145.32323,1494.695927,4125.50375,1620.32463,0,0,0,376.7472,592.50057,79.78821184,2198.70186,1163.31292,83.05099
7229,6654,1486.57522,3746.78625,2084.47706,6533,6313.57022,1264,178.95684,5205.847526,7769.727432,12910.50186,2485.792194,204.07191,920.51039,594.29398,504.92725,225.6497547,484.4668636,996.7310517,3356.65971,2986.455304,1311.54995,2484.61994,654.4820078,3733.115465,1045.393547,2597.25998,1567.29617,5220.67884,2977.01371,1135.68546,1424.835546,3924.38195,1536.57524,0,0,0,381.69153,593.99556,77.77731423,2107.94701,1121.35751,80.63122
7230,6993,1401.04215,3508.00591,1913.44295,7167,6010.63891,1361,173.86419,4881.218683,7285.218884,12105.42233,2330.781921,195.38693,849.3608,586.08911,459.77582,212.6649351,456.5886378,939.3750271,3160.97014,2804.26743,1236.66843,2353.62627,622.3914491,3550.073366,994.1358153,2447.76121,1465.34685,4893.60682,2845.41098,1089.55218,1337.91385,3611.70392,1450.09085,0,0,0,368.08912,567.4595,72.92723758,2024.6936,1091.6023,78.27456
7231,7491,1313.69876,3252.77982,1748.75985,7954,5673.08718,1428,168.76119,4533.256303,6765.885032,11242.47563,2164.629885,188.76024,784.96821,579.87057,422.12352,202.9344803,435.6974875,896.3940521,2933.77643,2631.647254,1170.44373,2180.45049,594.7642723,3392.490056,950.0073718,2250.69228,1371.34798,4598.04855,2647.01905,1017.39499,1255.556896,3331.66758,1369.31918,0,0,0,337.35735,532.15554,67.72854914,1960.03523,1067.74292,75.52864
7232,7592,1239.49589,3026.53246,1636.68946,8171,5377.52921,1463,165.4489,4204.974467,6275.924392,10428.33668,2007.875308,180.52708,726.7997,574.41947,382.12122,193.8327574,416.1562159,856.1902866,2720.84874,2479.28133,1115.56565,2043.25969,570.454608,3253.829585,911.1779374,2072.49242,1281.05999,4330.99014,2443.65528,941.81514,1182.86323,3077.76394,1289.733,0,0,0,318.99739,498.18494,62.8238954,1903.18756,1044.98764,73.39292
7233,7497,1175.49956,2811.80216,1527.85506,8206,5119.88551,1480,162.25047,3956.994054,5905.813626,9813.345254,1889.464661,175.04249,675.38819,567.73821,340.23891,188.5814917,404.881822,832.9946062,2515.59445,2331.398023,1080.08298,1917.87988,552.2570737,3150.032237,882.1113097,1912.26213,1218.2245,4147.42943,2266.11406,869.48343,1112.308217,2849.22915,1202.20313,0,0,0,304.20834,465.63862,59.11897504,1862.00096,1022.07778,71.73064
7234,7628,1135.36009,2641.84254,1434.37402,8125,4940.17555,1513,157.88239,3753.00626,5601.361844,9307.455526,1792.060489,170.39879,652.66376,565.0973,318.07576,185.6123964,398.507216,819.8796375,2339.25048,2210.869432,1076.83667,1802.38422,543.8081741,3101.840357,868.6160186,1803.80675,1206.91232,4102.47421,2185.35636,802.6881,1054.804118,2637.52085,1127.12553,0,0,0,291.86948,439.81975,56.07132091,1865.23626,1005.33978,71.56231
7235,7688,1131.11517,2574.29926,1394.19118,7996,4865.57592,1545,155.50168,3650.765987,5448.768235,9053.899647,1743.240759,171.7417,655.49929,570.37911,306.2004,191.3604043,410.8481083,845.2695074,2244.65698,2164.852686,1084.40109,1781.61604,542.3633301,3093.599077,866.3081926,1758.8201,1219.51134,4155.6681,2145.82655,776.47997,1032.849564,2533.31278,1120.30199,0,0,0,278.25608,430.19323,54.54381288,1898.3822,991.5497,72.83532
7236,7656,1140.86392,2554.24247,1418.76864,7988,4923.92802,1545,165.4282,3660.60887,5463.458738,9078.309997,1747.940735,178.50644,677.01711,576.05593,301.58395,200.8836473,431.2943778,887.3351948,2236.24507,2173.466481,1123.0167,1864.86582,551.5452845,3145.972245,880.9743802,1760.09617,1257.50791,4303.60123,2164.02398,783.50953,1036.959199,2528.82643,1118.56577,0,0,0,276.12453,437.7995,54.69086924,1935.08855,980.05613,74.53969
7237,7641,1202.88345,2592.29404,1479.65784,7847,5159.90499,1558,178.36683,3733.508542,5572.261499,9259.101183,1782.750329,187.89425,699.26895,584.45266,300.99906,211.8942758,454.9340429,935.9709014,2282.81681,2198.963603,1176.95696,1982.34039,565.6872474,3226.636923,903.5631093,1833.67931,1300.92116,4474.66644,2283.20935,839.48419,1049.123857,2538.31554,1120.16197,0,0,0,281.04689,462.94158,55.78001768,1973.19845,973.85115,76.27561
7238,7681,1293.84752,2659.27404,1553.75313,7726,5531.69439,1570,189.50441,3808.741392,5684.546527,9445.678652,1818.674015,196.41607,719.97232,593.58297,307.00462,221.6900162,475.9653604,979.2402534,2345.19466,2224.145148,1232.71102,2101.73138,581.2627957,3315.478663,928.4416812,2000.65603,1342.36924,4651.02244,2462.58746,914.89921,1061.137952,2577.27253,1119.37787,0,0,0,289.61706,495.13435,56.90402467,2010.26957,968.22029,78.06415
7239,7668,1379.26613,2747.41726,1634.14905,7666,5899.53523,1574,199.7104,3888.480412,5803.557015,9643.431421,1856.749397,204.23507,775.23492,604.41745,312.96841,231.0543015,496.0703497,1020.603799,2413.15643,2256.312404,1291.9072,2223.40333,600.6587376,3426.111636,959.422506,2176.76397,1434.01389,5038.88905,2643.89226,988.20052,1076.484926,2646.47203,1123.86778,0,0,0,298.28613,526.95338,58.09535553,2092.11943,960.86706,81.30454
7240,7742,1467.30661,2801.06966,1736.95501,7794,6298.93435,1561,210.25798,4285.963654,6396.800754,10629.18986,2046.547645,213.58522,803.27847,613.62676,326.15977,247.5305053,531.4445287,1093.381826,2605.83789,2320.360031,1363.70731,2360.18793,628.6049065,3585.514453,1004.060471,2353.0288,1458.31414,5146.1018,2822.7887,1059.26206,1107.041999,2748.90494,1163.58619,0,0,0,312.361,557.934,64.03390423,2163.97792,965.66985,85.75483
7241,7765,1537.32698,2836.76752,1795.84817,8041,6524.46576,1547,215.13326,4378.442879,6534.825997,10858.53834,2090.706475,218.22893,836.58083,611.65172,362.00518,248.1932992,532.8675379,1096.309493,2791.71956,2403.69366,1375.73411,2557.08985,644.3705982,3675.440756,1029.242755,2550.56842,1447.23139,5186.5252,2983.68365,1149.57005,1146.80041,2858.5784,1194.00742,0,0,0,323.51321,588.03581,65.41557853,2175.19045,977.10821,87.1541
7242,7844,1553.73443,2847.88224,1799.31603,8232,6528.63593,1642,211.95553,4462.564448,6660.377439,11067.15983,2130.874524,210.33463,881.20517,598.96635,379.18633,237.3927223,509.6788505,1048.601617,2940.76534,2498.732298,1368.01511,2596.80352,650.1111967,3708.184692,1038.412121,2584.13321,1455.69059,5218.73192,3013.63715,1181.60544,1192.143272,3003.66926,1245.73937,0,0,0,326.63364,600.33916,66.67238632,2177.69622,1000.31618,85.29192
7243,7708,1563.44156,2981.78189,1809.145,8139,6437.69811,1649,204.08884,4502.573253,6720.09058,11166.38167,2149.978728,205.77878,929.3689,591.02106,406.0286,230.4113763,494.6899983,1017.763895,3074.95968,2565.655967,1362.75918,2585.87784,652.4004311,3721.242311,1042.068678,2559.55319,1475.54178,5298.21476,2965.91891,1178.67726,1224.072503,3179.30388,1339.5327,0,0,0,330.52318,599.65228,67.27013286,2186.1968,1032.80953,83.55599
7244,7590,1546.02491,3127.42995,1798.27769,7947,6335.53913,1622,197.53671,4580.884506,6836.970125,11360.59357,2187.372352,201.6622,985.17447,587.08228,452.38114,226.4445411,486.1732588,1000.24175,3225.24833,2646.859461,1359.84265,2552.08007,652.837011,3723.732529,1042.76602,2533.00678,1505.22878,5389.76413,2914.11054,1171.70588,1262.814629,3375.95009,1444.78884,0,0,0,334.5226,593.35918,68.44013235,2197.21109,1085.87207,82.47235
7245,7343,1526.22568,3307.46825,1843.44053,7691,6293.25325,1550,194.07951,4670.421139,6970.60355,11582.64442,2230.126094,198.1857,1037.48088,586.91299,499.60057,221.9043246,476.4254775,980.1868879,3359.42465,2721.679709,1356.72001,2532.83253,650.4401958,3710.061278,1038.937626,2556.15383,1534.08782,5432.54143,2890.43511,1159.86714,1298.511311,3571.03631,1524.30968,0,0,0,340.43382,590.51062,69.77784322,2202.00853,1136.07503,81.97787
7246,7166,1510.10955,3469.79341,1847.63423,7312,6255.85271,1456,191.59529,4711.218698,7031.493907,11683.82237,2249.606928,196.03956,1068.25942,585.88597,546.77822,217.6919574,467.3815842,961.5801884,3453.6669,2804.848379,1358.56474,2505.80474,650.1649877,3708.491512,1038.49804,2574.83464,1555.26575,5467.03606,2899.68486,1166.36342,1338.191021,3735.15919,1585.7682,0,0,0,348.81721,596.21784,70.38737406,2210.72321,1154.73414,82.87214
7247,6844,1495.28354,3601.97305,1848.04755,6921,6218.81479,1364,193.05477,4774.430451,7125.837448,11840.58752,2279.79054,194.32013,1093.09541,585.69411,564.06381,218.6598935,469.4597295,965.855717,3493.28576,2876.419623,1359.47165,2482.95349,653.449976,3727.228835,1043.745099,2588.82956,1569.04187,5569.563,2909.5469,1179.46263,1372.337607,3864.00452,1614.13583,0,0,0,354.02524,603.22813,71.33178135,2229.80988,1148.92663,84.31349
7248,6671,1502.92024,3671.48781,1884.21815,6613,6191.37631,1220,196.52233,4795.718101,7157.609266,11893.38089,2289.955393,197.99744,1095.02598,588.19958,564.24137,224.8166494,482.6781982,993.0510924,3543.12679,2966.595521,1361.5431,2463.01854,663.687731,3785.624209,1060.0977,2604.10054,1566.03926,5710.5004,2918.78848,1187.00607,1415.360459,3926.83491,1633.96237,0,0,0,354.47573,605.06656,71.64982683,2249.34854,1135.90941,86.30191
7249,6572,1431.79702,3780.92502,1861.86859,6472,5962.19851,1174,188.25195,4874.354956,7274.974772,12088.40029,2327.504491,185.6728,1014.44475,588.69616,586.73875,229.2944174,492.2919032,1012.830109,3320.69743,2900.030461,1364.43901,2254.61809,643.8452,3672.443925,1028.403545,2432.47977,1583.88537,5734.16046,2862.10624,1117.30196,1383.602319,3958.15328,1808.59271,0,0,0,310.22944,569.26763,72.82469092,2256.6914,1270.58626,87.36451
7250,6532,1522.71946,3893.26917,1953.13181,6429,6284.98343,1148,195.83917,5005.418702,7470.587413,12413.43838,2390.08743,195.8262,973.02796,597.3186,555.13379,242.9831922,521.681511,1073.295617,3292.99395,2946.943734,1388.94607,2486.13017,648.7814396,3700.599859,1036.288121,2540.84101,1606.35014,5632.09551,3020.64997,1176.06905,1405.984606,4111.22705,1741.19742,0,0,0,348.4766,597.70273,74.78283244,2244.97137,1216.59628,87.11201
7251,6530,1557.77127,3863.8378,1994.51429,6420,6363.85395,1131,191.76091,5071.923023,7569.845113,12578.3691,2421.843244,199.21485,965.60733,599.94822,525.51329,251.5129523,539.9947865,1110.972931,3198.61661,2958.684604,1411.87634,2494.92071,655.816769,3740.728842,1047.525539,2606.92463,1630.81997,5655.00761,3024.51968,1171.56044,1411.586166,4040.39224,1642.61548,0,0,0,348.57549,601.89476,75.77643194,2246.35906,1157.05273,85.78639
7252,6576,1584.62455,3808.83755,2060.63552,6507,6467.4735,1136,188.42792,5149.42637,7685.518858,12770.5774,2458.851092,201.59945,959.1922,601.23482,504.90636,257.4369483,552.713523,1137.140169,3195.92371,2959.896703,1416.24598,2507.38787,657.2853806,3749.10569,1049.871329,2661.7642,1620.23599,5632.5355,3053.18327,1162.99893,1412.164457,3957.44321,1571.91577,0,0,0,351.22345,605.20798,76.93436101,2228.70766,1120.04365,84.2714
7253,6687,1535.61029,3630.5092,2004.94811,6706,6368.19536,1165,185.05352,5061.172985,7553.80068,12551.709,2416.7101,204.66178,913.60257,595.93044,485.5841,247.1061454,530.5334339,1091.507361,3119.57704,2883.240377,1355.50394,2509.47093,635.7015318,3625.993063,1015.395796,2599.2996,1557.5202,5239.90608,3021.90722,1160.61372,1375.591783,3766.24086,1495.0926,0,0,0,350.09175,603.25843,75.61582233,2134.62235,1089.46037,82.68277
7254,7022,1446.96636,3408.59709,1894.58141,7029,6043.81893,1272,178.5635,4721.791136,7047.27327,11710.04202,2254.655267,197.48287,841.80946,588.05286,440.25512,234.0503621,502.50285,1033.837878,2934.80315,2726.542449,1282.28164,2364.11451,612.0486153,3491.078631,977.615374,2439.017,1455.39133,4893.69481,2856.78335,1097.27015,1300.831321,3510.71267,1391.61937,0,0,0,340.99418,567.27768,70.54533024,2041.60755,1060.96381,79.57914
7255,7415,1364.60659,3172.27104,1758.71987,7497,5711.7569,1358,170.83137,4368.781079,6520.405761,10834.57708,2086.092965,189.48817,778.09055,581.25874,398.18481,221.6630508,475.9074661,979.121143,2721.81242,2574.642722,1213.05797,2206.52007,588.9886475,3359.546333,940.7820596,2245.11732,1361.0932,4597.01459,2649.50905,1020.84675,1228.360078,3264.58753,1300.9531,0,0,0,326.32599,532.05452,65.27122762,1969.09089,1038.56184,76.90686
7256,7532,1288.91592,2955.1971,1637.84877,7889,5401.4019,1415,165.9561,4107.200319,6129.996476,10185.85679,1961.188152,183.03719,722.49614,573.77618,359.1434,212.0106551,455.1839076,936.4849674,2531.42758,2424.442794,1158.5406,2082.65049,564.9004017,3222.148815,902.3062933,2047.52541,1271.91249,4316.9547,2444.36555,945.75169,1156.699806,3026.75728,1213.04986,0,0,0,314.15194,496.88187,61.36311296,1912.24323,1016.73399,74.95
7257,7466,1223.44218,2743.15243,1537.29087,8023,5121.35615,1444,158.12046,3879.227788,5789.747473,9620.484913,1852.331269,178.83276,675.41836,570.4694,330.37934,207.5683677,445.6463788,916.8626736,2349.85093,2280.525706,1122.41897,1962.83247,547.0956644,3120.591952,873.8670739,1885.86215,1209.01714,4115.73968,2267.1019,865.98319,1088.037074,2800.58939,1125.83736,0,0,0,300.08806,465.54771,57.95711786,1866.38606,997.30201,73.36136
7258,7409,1183.31312,2612.24018,1449.2334,7969,4942.56282,1476,155.88466,3678.703199,5490.464525,9123.183934,1756.580778,174.91699,655.57973,570.68383,307.09862,206.1122059,442.5200199,910.4305742,2190.50191,2174.879406,1122.13041,1857.71049,546.6778481,3118.208759,873.1997027,1773.11835,1201.76497,4124.08835,2188.93216,809.52373,1037.633304,2599.47834,1072.98527,0,0,0,286.78231,442.92084,54.96120531,1879.27174,984.07502,73.19303
7259,7383,1179.89014,2555.98261,1407.99206,7844,4937.56668,1500,158.23432,3586.608774,5353.013596,8894.78976,1712.60569,177.36434,662.2764,578.12125,292.11082,213.6470632,458.697253,943.7132438,2122.15286,2145.459094,1126.29393,1831.6409,554.4437303,3162.504759,885.6040209,1748.61155,1212.95745,4225.93331,2160.97883,782.65628,1023.596896,2521.61815,1072.03315,0,0,0,275.09171,438.05203,53.58528007,1916.20805,973.55304,74.55021
7260,7274,1188.57766,2561.85681,1421.91391,7712,5034.76981,1500,169.51681,3611.941184,5390.822218,8957.614137,1724.701915,182.20885,683.0602,587.57886,288.67459,224.060182,481.0540732,989.7096548,2122.87337,2163.862929,1163.2194,1932.80505,568.9159427,3245.053155,908.7202522,1746.26861,1247.73194,4436.20097,2185.90334,789.01682,1032.377351,2529.62257,1076.38304,0,0,0,273.03707,446.02194,53.96375577,1955.30123,973.86219,76.27561
7261,7288,1259.81532,2616.81682,1480.43407,7489,5313.64711,1505,179.59859,3687.971494,5504.297455,9146.169305,1761.006388,190.20355,704.26632,598.85349,293.9386,234.5783279,503.6363851,1036.169987,2185.28724,2197.49331,1217.57189,2067.1733,583.9473292,3330.791038,932.7296433,1841.24159,1289.14013,4614.63589,2304.25599,843.30439,1048.42238,2549.83803,1081.42368,0,0,0,275.48726,472.54789,55.09967711,1997.80416,974.96628,78.0431
7262,7183,1347.62691,2683.60571,1548.34972,7355,5684.05653,1517,191.27442,3766.01983,5620.784596,9339.729177,1798.274469,199.82982,725.56293,610.52313,299.17127,245.3930981,526.8555453,1083.940557,2251.2316,2229.968968,1271.38847,2201.72902,599.1088137,3417.270989,956.9468376,2019.16949,1335.1071,4823.92458,2487.96915,916.99353,1063.916492,2589.41903,1090.71154,0,0,0,282.15661,504.11439,56.26574851,2046.19882,975.39687,80.12622
7263,7172,1434.68939,2770.19992,1634.90512,7331,6047.81785,1518,202.43269,3844.555697,5737.999377,9534.498127,1835.775345,209.41844,785.85306,621.66233,305.58418,257.1899964,552.1833207,1136.049343,2316.63558,2263.420045,1325.35964,2339.54474,615.9640806,3513.412146,983.8694834,2198.47806,1424.20801,5212.03318,2670.80061,989.29616,1079.875975,2645.50376,1104.23727,0,0,0,289.66101,534.76167,57.43910381,2125.74907,974.96628,82.45131
7264,7239,1533.31095,2830.09869,1744.94924,7596,6458.95186,1505,213.67378,4233.259915,6318.140424,10498.48459,2021.38161,219.22042,821.82,633.33198,318.05487,271.931863,583.8339019,1201.166525,2515.50438,2334.216696,1408.79493,2506.83585,644.1842073,3674.377597,1028.945036,2378.56063,1455.37138,5388.37819,2849.32151,1061.93814,1113.653004,2763.03102,1144.43174,0,0,0,304.3292,566.10593,63.24649061,2204.30813,975.15397,85.70223
7265,7387,1598.76388,2883.41916,1770.3231,7781,6681.91469,1499,213.70483,4276.799831,6383.123747,10606.46358,2042.171919,223.78882,857.40485,628.15174,343.69603,262.3305609,563.2200408,1158.756038,2673.11518,2389.585969,1395.77878,2682.84461,646.9125236,3689.939705,1033.302932,2594.86473,1454.44366,5510.51734,2994.46821,1152.84728,1140.069641,2886.37869,1167.86141,0,0,0,318.46999,594.85417,63.89699327,2237.62059,955.78824,85.16567
7266,7661,1591.02314,2826.87995,1753.85075,8055,6523.06563,1588,202.86743,4319.143557,6446.321759,10711.47602,2062.391048,214.84028,899.52549,611.76458,369.39986,250.2370356,537.2554113,1105.337003,2801.91473,2456.588535,1386.62728,2646.78672,641.6435323,3659.88578,1024.886857,2620.03048,1453.64562,5568.50704,2947.18267,1157.58859,1172.036515,3013.64251,1189.7042,0,0,0,324.67788,591.97531,64.52962442,2253.80501,973.57513,83.79797
7267,7648,1578.19474,2911.66361,1753.5584,7962,6370.69343,1599,197.50566,4340.962267,6478.886184,10765.58642,2072.809483,210.53544,946.04019,600.3658,393.88169,240.6513453,516.6750685,1062.995476,2921.51881,2491.911551,1371.15836,2610.20806,639.5744647,3648.083976,1021.581969,2589.46759,1466.67359,5593.19006,2901.13804,1139.36992,1188.889099,3150.30937,1287.76341,0,0,0,329.21568,582.36899,64.85560413,2262.12321,1011.65518,82.80902
7268,7594,1555.45113,3010.88133,1783.66025,7792,6260.83877,1572,192.13354,4385.132489,6544.81024,10875.12857,2093.900764,207.66136,1012.73539,596.96874,425.48664,232.1613253,498.4471144,1025.4937,3007.75443,2535.561476,1359.13156,2577.12895,642.4341318,3664.395299,1026.149669,2548.74845,1503.17384,5622.09691,2855.90164,1125.59199,1209.714444,3291.03224,1368.81512,0,0,0,334.68741,576.79308,65.51552381,2269.69603,1057.40865,82.03048
7269,7385,1531.61507,3101.6096,1821.51437,7556,6108.17445,1506,188.84195,4439.760231,6626.342144,11010.60537,2119.98551,205.50267,1050.73345,594.16983,461.01871,227.2081038,487.8126173,1003.614529,3089.56795,2562.84447,1348.23839,2531.81183,644.4469064,3675.876012,1029.364641,2520.71678,1520.01243,5644.71201,2802.37068,1112.9097,1222.73114,3434.63841,1410.22308,0,0,0,340.9722,572.45964,66.33168276,2266.68276,1098.50286,81.22038
7270,7035,1510.00551,3197.65887,1852.27148,7241,5984.46961,1417,187.72405,4493.022887,6705.836659,11142.69676,2145.418428,202.03872,1079.58141,588.03029,486.72254,223.8728403,480.6518532,988.8821365,3156.27784,2606.709566,1339.32392,2490.01509,644.6620691,3677.103284,1029.708317,2512.28636,1522.62601,5702.72371,2770.60479,1110.22392,1243.659144,3565.99051,1436.23841,0,0,0,351.57505,571.65153,67.12744681,2267.84842,1124.75811,80.91528
7271,6739,1495.63729,3292.52122,1867.26192,6933,5931.57701,1331,186.85458,4516.387764,6740.708738,11200.64165,2156.575157,200.25654,1089.34487,586.21326,507.72637,223.8032964,480.5025435,988.5749501,3212.33325,2652.833894,1335.92303,2455.93611,647.4854583,3693.207681,1034.218071,2519.30473,1524.16223,5754.36666,2797.85602,1119.96834,1265.665026,3650.38119,1441.81112,0,0,0,363.00196,577.16683,67.47652684,2265.42987,1130.89685,81.47288
7272,6626,1494.48242,3322.19399,1918.55401,6675,5969.46105,1287,187.0616,4617.327378,6891.361111,11450.9719,2204.773823,203.8209,1094.08081,589.1476,521.41906,228.3605446,490.2868914,1008.705044,3284.45595,2712.800542,1341.16865,2440.9172,657.1202565,3748.163835,1049.607579,2545.9139,1518.62584,5800.15785,2840.63507,1145.08083,1294.275068,3724.84166,1432.96199,0,0,0,364.84784,584.41955,68.98460252,2266.27835,1118.9506,83.21933
7273,6559,1432.5045,3469.14966,1883.7645,6596,5730.81476,1237,177.74578,4738.525604,7072.249464,11751.5435,2262.645976,190.0404,1013.32864,590.91949,524.03018,229.3142874,492.334564,1012.917879,3076.53578,2639.185224,1364.67605,2205.9264,646.4584294,3687.349586,1032.577615,2377.62973,1537.52936,5722.51193,2767.34738,1061.47274,1259.153256,3731.31836,1556.60714,0,0,0,314.98699,533.64042,70.79534947,2286.41173,1249.6196,83.75589
7274,6434,1535.12129,3510.62114,1952.07331,6562,6170.39453,1206,187.20651,4919.886779,7342.931018,12201.31921,2349.245937,199.70432,974.10385,602.63427,509.62726,248.7808738,534.1290524,1098.904904,3108.05794,2793.824733,1393.55274,2498.50359,654.2693459,3731.902459,1045.053865,2505.77004,1576.18431,5816.26121,2941.13319,1150.81113,1332.931647,3828.57636,1501.10404,0,0,0,352.37713,579.09618,73.50495344,2306.13277,1187.48144,84.69223
7275,6471,1574.24114,3544.79009,1994.94777,6548,6336.25431,1191,188.32441,4987.721362,7444.174133,12369.54898,2381.63695,206.84558,965.30568,610.64728,483.65187,258.7483455,555.5290744,1142.93282,3069.50184,2859.055766,1417.47236,2526.53125,661.642431,3773.957974,1056.830775,2615.27137,1604.70418,5919.55811,3025.95653,1159.17873,1364.053324,3753.10458,1404.48235,0,0,0,353.53081,596.00572,74.51842754,2322.6423,1133.27064,84.22932
7276,6471,1601.18806,3553.46058,2070.74675,6704,6508.42976,1201,188.88336,5095.174725,7604.548276,12636.03332,2432.945931,217.51354,955.9042,621.22218,474.3563,262.0779322,562.6776506,1157.640137,3103.29359,2878.506734,1423.75887,2548.10141,670.2877298,3823.270099,1070.639771,2699.1572,1599.8162,5786.60638,3066.59663,1153.62295,1373.333366,3712.26482,1328.73265,0,0,0,359.67277,600.70281,76.12382108,2301.55736,1099.09907,83.61911
7277,6662,1549.2086,3386.40789,2014.72668,6758,6477.69746,1226,185.25019,5037.970038,7519.170282,12494.16569,2405.630693,217.6516,904.29159,619.41644,456.53804,251.9742112,540.985103,1113.010386,3067.41237,2827.304494,1364.48024,2571.11931,645.9442897,3684.416973,1031.756388,2651.336,1527.45413,5474.59276,3033.72044,1152.63397,1348.904816,3522.92372,1261.94411,0,0,0,362.74924,604.62211,75.26916161,2221.22207,1067.9527,82.68277
7278,7082,1465.37142,3173.19643,1885.54884,7047,6198.3568,1299,179.03964,4699.263765,7013.651169,11654.17414,2243.898448,208.66541,833.97657,614.4732,417.6324,239.6933442,514.6182535,1058.763832,2917.10571,2685.524717,1297.15283,2433.74103,618.9125649,3530.230075,988.5790498,2484.24422,1434.99149,5143.5719,2884.18153,1096.95018,1281.261793,3272.00022,1165.6958,0,0,0,347.44379,571.28789,70.20876287,2143.06743,1045.40719,80.05257
7279,7517,1382.91801,2955.94143,1752.40917,7444,5893.63253,1388,171.90787,4377.351162,6533.196609,10855.83088,2090.18518,200.03063,766.96966,607.43079,376.58565,228.3946066,490.3600221,1008.855501,2733.08834,2541.069718,1236.69934,2278.79208,593.0704898,3382.82885,947.3019204,2292.00762,1350.19001,4825.39852,2694.24745,1024.47303,1212.342422,3041.8624,1081.79706,0,0,0,330.9407,537.61023,65.39926786,2072.69971,1029.25436,77.35925
7280,7688,1304.87598,2763.00804,1634.47164,7830,5600.19994,1449,170.48979,4117.370543,6145.175536,10211.07895,1966.044434,190.51732,709.34412,598.58263,339.87336,217.7033123,467.405963,961.6303447,2560.38293,2413.211152,1184.60382,2122.12461,567.8939191,3239.22361,907.0877904,2104.59287,1273.36891,4566.68879,2515.29386,957.33834,1151.341198,2832.11217,1005.81401,0,0,0,316.83287,507.53872,61.51505993,2005.44834,1018.33492,75.24458
